city,date_time,temperature,humidity,pressure,wind_speed,rainfall,weather_code,latitude,longitude
Mastung,2024-01-08 18:00:00,3.4,73,834.8,16.5,0.0,0,29.7997,66.8455
Khaplu,2024-08-02 22:00:00,12.7,75,659.1,6.6,0.0,0,35.1333,76.3333
Kasur,2025-05-24 03:00:00,30.0,59,975.5,10.7,0.0,2,31.115,74.4467
Chitral,2024-08-07 07:00:00,22.3,81,847.0,4.7,0.0,2,35.8518,71.7864
Ghotki,2025-11-29 20:00:00,16.5,44,1007.9,5.9,0.0,0,28.0064,69.3161
Mastung,2024-07-16 00:00:00,24.0,74,832.5,14.8,0.0,0,29.7997,66.8455
Sargodha,2024-03-08 12:00:00,23.1,29,995.4,4.8,0.0,0,32.0836,72.6711
Islamabad,2025-02-25 21:00:00,13.7,83,958.9,10.3,1.3,61,33.6844,73.0479
Dadu,2025-11-23 12:00:00,24.8,41,1013.2,0.8,0.0,0,26.7319,67.775
Karachi,2024-08-01 23:00:00,28.8,86,997.9,24.0,0.0,3,24.8607,67.0011
Kot Addu,2024-04-27 05:00:00,20.9,71,989.5,16.6,0.0,0,30.4691,70.967
Jalalpur Jattan,2025-09-01 11:00:00,29.7,72,973.0,5.6,0.1,51,32.6419,74.205
Bahawalpur,2025-12-03 22:00:00,13.9,53,1006.0,1.5,0.0,3,29.3956,71.6836
Bhimber,2024-09-06 07:00:00,24.9,84,966.3,10.3,0.0,0,32.9747,74.078
Pasni,2025-09-15 09:00:00,28.7,70,1007.2,18.2,0.0,1,25.2631,63.471
Kalat,2025-06-09 10:00:00,25.9,20,808.3,11.2,0.0,0,29.0266,66.5936
Murree,2024-07-18 03:00:00,16.3,82,784.7,2.6,0.0,0,33.9073,73.3903
Matiari,2025-08-06 19:00:00,32.3,53,998.1,22.5,0.0,0,25.597,68.4467
Mastung,2025-07-19 12:00:00,33.1,17,832.0,5.0,0.0,3,29.7997,66.8455
Sargodha,2025-06-14 15:00:00,44.1,16,975.4,8.3,0.0,2,32.0836,72.6711
Chakwal,2024-10-01 14:00:00,33.2,47,946.9,8.4,0.0,0,32.9336,72.8634
Dadu,2024-08-09 09:00:00,32.2,70,997.7,8.7,0.0,2,26.7319,67.775
Gujranwala,2025-05-19 05:00:00,26.3,60,974.7,12.1,0.0,0,32.1877,74.1945
Bhimber,2025-10-24 17:00:00,25.8,48,973.1,5.4,0.0,0,32.9747,74.078
Dera Ismail Khan,2024-02-16 12:00:00,21.8,48,1000.8,1.8,0.0,0,31.8327,70.9019
Muzaffarabad,2025-04-15 09:00:00,29.5,37,931.6,3.1,0.0,0,34.37,73.4711
Sukkur,2024-11-08 18:00:00,29.3,42,1002.6,9.8,0.0,0,27.7052,68.8574
Zhob,2025-10-24 09:00:00,17.1,45,865.0,5.1,0.0,0,31.3417,69.4486
Jhang,2024-10-30 03:00:00,23.0,73,990.4,12.4,0.0,2,31.2781,72.3118
Sargodha,2024-09-10 07:00:00,27.9,82,979.9,10.1,0.0,0,32.0836,72.6711
Mardan,2024-08-21 20:00:00,26.3,85,968.7,6.2,0.0,0,34.1989,72.0407
Abbottabad,2025-10-04 06:00:00,16.9,73,879.7,3.5,0.1,51,34.1688,73.2215
Larkana,2024-08-13 15:00:00,38.1,46,994.0,5.1,0.0,0,27.559,68.212
Sahiwal,2024-04-15 23:00:00,22.0,81,992.4,10.7,0.0,0,30.6682,73.1114
Gujranwala,2025-10-16 13:00:00,32.2,29,985.2,6.1,0.0,0,32.1877,74.1945
Loralai,2025-07-05 21:00:00,29.4,53,851.6,15.7,0.0,0,30.3705,68.5979
Kot Addu,2024-09-09 22:00:00,29.5,80,984.7,6.7,0.0,0,30.4691,70.967
Mardan,2024-01-06 02:00:00,5.2,100,981.9,0.4,0.0,3,34.1989,72.0407
Batkhela,2025-03-22 23:00:00,14.4,58,938.8,5.9,0.0,0,34.6167,71.9667
Wah Cantt,2025-10-15 16:00:00,28.5,50,958.7,2.3,0.0,0,33.77,72.75
Hafizabad,2025-10-06 07:00:00,20.0,94,983.9,11.6,1.0,55,32.0709,73.688
Burewala,2025-08-20 09:00:00,30.7,77,986.6,9.3,0.0,0,30.1667,72.65
Dera Ismail Khan,2025-08-01 04:00:00,29.6,83,977.9,7.3,0.0,0,31.8327,70.9019
Muridke,2024-01-18 22:00:00,6.9,100,992.0,7.9,0.0,3,31.802,74.257
Sukkur,2025-03-01 19:00:00,23.0,59,1004.7,17.2,0.0,0,27.7052,68.8574
Pasni,2024-02-04 13:00:00,23.0,51,1016.1,4.6,0.0,0,25.2631,63.471
Larkana,2025-12-03 19:00:00,19.5,27,1012.6,3.5,0.0,0,27.559,68.212
Charsadda,2024-05-28 08:00:00,34.0,17,963.1,21.4,0.0,0,34.1482,71.7406
Kallar Syedan,2024-08-16 14:00:00,30.0,72,944.9,6.4,1.2,55,33.4167,73.3833
Sheikhupura,2024-07-06 19:00:00,30.6,71,970.7,9.4,0.0,1,31.7167,73.985
Chilas,2025-06-19 20:00:00,35.1,11,874.6,0.6,0.0,0,35.4206,74.0967
Mirpur Khas,2024-02-21 01:00:00,19.3,89,1008.1,13.9,0.0,2,25.5251,69.0159
Khanewal,2024-05-20 10:00:00,39.5,18,986.6,6.7,0.0,0,30.3017,71.9321
Jalalpur Jattan,2025-12-21 18:00:00,14.2,87,987.9,3.8,0.0,3,32.6419,74.205
Okara,2025-11-05 01:00:00,17.4,89,988.1,5.7,0.0,0,30.8081,73.4458
Sheikhupura,2024-02-23 22:00:00,10.1,72,991.3,7.1,0.0,0,31.7167,73.985
Loralai,2024-11-17 03:00:00,7.4,45,856.7,8.4,0.0,0,30.3705,68.5979
Jacobabad,2025-10-12 12:00:00,34.9,21,1005.2,6.0,0.0,0,28.2819,68.4388
Kotli,2025-01-22 16:00:00,18.0,29,942.4,9.5,0.0,3,33.5184,73.9022
Taxila,2025-09-12 10:00:00,28.8,73,948.1,5.6,0.2,51,33.7463,72.8397
Multan,2025-07-22 05:00:00,30.2,78,984.1,8.8,0.0,3,30.1575,71.5249
Bahawalpur,2025-10-23 23:00:00,24.3,50,998.2,1.4,0.0,0,29.3956,71.6836
Larkana,2025-12-13 22:00:00,17.0,60,1010.0,5.6,0.0,1,27.559,68.212
Tando Adam,2025-06-04 07:00:00,28.9,78,997.4,23.3,0.0,0,25.7687,68.6617
Sukkur,2025-08-06 08:00:00,29.7,67,993.2,11.1,0.0,0,27.7052,68.8574
Chilas,2025-11-02 18:00:00,18.9,22,883.0,2.1,0.0,0,35.4206,74.0967
Nankana Sahib,2025-03-22 07:00:00,16.9,79,989.8,4.3,0.0,0,31.45,73.7
Larkana,2024-01-25 00:00:00,11.2,89,1012.4,6.6,0.0,2,27.559,68.212
Jalalpur Jattan,2024-09-10 07:00:00,26.1,94,974.0,2.7,0.0,0,32.6419,74.205
Kotli,2025-12-31 19:00:00,10.2,75,941.1,2.4,0.0,3,33.5184,73.9022
Abbottabad,2025-12-05 17:00:00,11.2,53,884.8,2.3,0.0,0,34.1688,73.2215
Kot Addu,2025-01-08 04:00:00,6.7,88,998.2,1.4,0.0,0,30.4691,70.967
Taxila,2025-02-07 07:00:00,7.1,48,954.6,6.2,0.0,0,33.7463,72.8397
Burewala,2024-06-06 17:00:00,37.2,35,986.2,13.7,0.0,1,30.1667,72.65
Sibi,2024-05-19 07:00:00,29.0,42,986.9,4.9,0.0,0,29.543,67.8773
Tank,2024-01-24 03:00:00,4.5,98,987.0,4.4,0.0,0,32.2167,70.3833
Jalalpur Jattan,2024-07-12 08:00:00,28.2,77,967.5,4.3,0.0,0,32.6419,74.205
Hyderabad,2024-03-07 22:00:00,19.7,38,1012.6,8.7,0.0,0,25.396,68.3578
Faisalabad,2025-07-11 03:00:00,25.8,94,980.5,5.4,0.4,51,31.4504,73.135
Batkhela,2025-10-15 11:00:00,25.9,47,940.7,4.0,0.0,0,34.6167,71.9667
Sibi,2025-04-06 22:00:00,29.2,23,989.3,8.8,0.0,0,29.543,67.8773
Rahim Yar Khan,2024-07-22 14:00:00,42.0,37,985.2,6.2,0.0,0,28.4202,70.2952
Karachi,2024-11-30 17:00:00,29.7,31,1010.8,11.5,0.0,0,24.8607,67.0011
Mianwali,2025-10-01 05:00:00,26.5,66,978.1,9.3,0.0,0,32.5839,71.537
Sukkur,2024-07-03 20:00:00,39.5,39,984.5,9.2,0.0,0,27.7052,68.8574
Karachi,2024-09-30 12:00:00,32.1,59,1010.4,24.1,0.0,0,24.8607,67.0011
Larkana,2025-06-02 12:00:00,43.9,14,989.2,8.7,0.0,1,27.559,68.212
Attock,2025-06-07 00:00:00,27.6,65,963.6,0.7,0.0,0,33.766,72.3609
Mardan,2025-09-19 19:00:00,27.5,77,969.4,2.6,0.0,0,34.1989,72.0407
Shikarpur,2025-12-31 16:00:00,21.3,43,1001.2,5.6,0.0,0,27.9556,68.6382
Peshawar,2025-01-24 13:00:00,20.7,11,977.6,7.4,0.0,0,34.0151,71.5249
Umerkot,2025-05-03 13:00:00,41.4,26,1000.5,13.2,0.0,0,25.3614,69.7361
Chakwal,2025-06-08 17:00:00,40.7,16,944.4,16.4,0.0,0,32.9336,72.8634
Muzaffarabad,2025-02-21 13:00:00,20.0,28,935.3,4.9,0.0,3,34.37,73.4711
Bannu,2024-01-26 20:00:00,10.5,58,977.3,5.9,0.0,0,32.9853,70.6042
Khaplu,2024-03-24 19:00:00,-3.4,89,656.7,2.1,0.1,71,35.1333,76.3333
Sukkur,2024-04-22 02:00:00,26.6,42,997.0,5.4,0.0,0,27.7052,68.8574
Gujranwala,2024-06-24 19:00:00,36.9,25,970.2,5.9,0.0,0,32.1877,74.1945
Kahuta,2025-05-22 19:00:00,32.5,30,933.4,8.1,0.0,0,33.5917,73.3875
Chakwal,2025-01-13 19:00:00,11.8,40,957.8,6.6,0.0,0,32.9336,72.8634
Khuzdar,2024-11-28 06:00:00,10.0,44,880.2,4.0,0.0,0,27.8,66.6167
Dera Ismail Khan,2024-06-03 16:00:00,44.7,11,977.2,4.8,0.0,0,31.8327,70.9019
Kallar Syedan,2025-07-22 06:00:00,23.6,98,943.5,9.0,5.9,63,33.4167,73.3833
Gujranwala,2025-08-24 13:00:00,27.6,85,977.4,13.8,0.5,53,32.1877,74.1945
Nawabshah,2024-03-15 08:00:00,18.8,55,1012.6,11.4,0.0,0,26.2442,68.41
Bannu,2025-09-13 09:00:00,31.4,66,965.7,5.1,0.0,0,32.9853,70.6042
Dadu,2025-08-19 12:00:00,34.4,63,996.6,3.7,0.2,51,26.7319,67.775
Rawalpindi,2025-03-07 05:00:00,9.9,64,951.7,4.5,0.0,2,33.5651,73.0169
Mingora,2025-05-18 16:00:00,35.9,14,904.5,7.3,0.0,2,34.7717,72.36
Taxila,2025-10-29 01:00:00,20.8,47,953.1,0.8,0.0,0,33.7463,72.8397
Burewala,2025-09-29 17:00:00,33.6,55,985.8,3.9,0.0,0,30.1667,72.65
Narowal,2024-12-19 02:00:00,6.5,84,984.5,4.8,0.0,0,32.1,74.8833
Abbottabad,2025-10-27 09:00:00,20.9,38,884.5,2.8,0.0,0,34.1688,73.2215
Gujrat,2024-01-02 03:00:00,7.7,99,988.1,0.8,0.0,3,32.5736,74.078
Bhimber,2025-10-01 09:00:00,28.3,65,968.6,7.6,0.0,3,32.9747,74.078
Swabi,2025-06-24 17:00:00,38.1,51,954.4,7.6,0.0,0,34.1202,72.4698
Sibi,2024-08-18 05:00:00,27.4,93,987.5,5.4,1.7,61,29.543,67.8773
Chakwal,2024-12-05 03:00:00,10.6,40,953.0,7.9,0.0,0,32.9336,72.8634
Mirpur Khas,2024-07-05 02:00:00,30.6,70,994.2,16.0,0.0,3,25.5251,69.0159
Kalat,2024-01-06 22:00:00,3.8,79,801.4,13.3,0.0,0,29.0266,66.5936
Sheikhupura,2025-07-25 01:00:00,27.1,91,971.9,3.6,0.0,0,31.7167,73.985
Nowshera,2024-04-28 11:00:00,20.3,71,979.3,10.2,0.5,53,34.0159,72.0058
Muzaffargarh,2024-07-12 00:00:00,36.4,44,979.7,18.5,0.0,1,30.0703,71.1933
Rawalpindi,2025-09-30 02:00:00,23.7,66,947.3,1.2,0.0,0,33.5651,73.0169
Muzaffarabad,2024-03-06 15:00:00,11.5,46,928.9,8.3,0.0,3,34.37,73.4711
Ghotki,2025-11-19 15:00:00,30.3,16,1006.1,5.0,0.0,1,28.0064,69.3161
Shakargarh,2025-12-25 18:00:00,14.3,82,984.4,1.3,0.0,3,32.2646,75.1608
Chiniot,2024-07-14 20:00:00,31.9,72,974.3,4.4,0.0,0,31.72,72.9789
Nushki,2025-01-08 19:00:00,9.5,61,907.2,1.1,0.0,3,29.5522,66.0225
Dalbandin,2024-03-11 15:00:00,22.2,41,921.5,12.5,0.0,1,28.8885,64.4062
Dir,2024-01-08 04:00:00,-0.4,51,856.7,4.3,0.0,3,35.2058,71.8767
Bhimber,2024-02-27 17:00:00,18.9,51,977.9,6.5,0.0,0,32.9747,74.078
Vehari,2025-12-26 02:00:00,12.5,61,999.5,5.5,0.0,3,30.0419,72.3528
Chaman,2025-04-29 06:00:00,23.3,15,863.6,7.7,0.0,0,30.9177,66.4597
Khushab,2025-11-04 16:00:00,23.7,50,985.5,16.7,0.0,0,32.2967,72.3525
Hunza,2024-11-03 01:00:00,9.5,43,788.4,2.3,0.0,3,36.3167,74.65
Rawalpindi,2024-03-20 06:00:00,11.6,68,954.6,10.5,0.0,0,33.5651,73.0169
Bhakkar,2025-02-21 17:00:00,19.4,53,997.8,5.8,0.0,3,31.6252,71.0657
Khuzdar,2024-05-07 01:00:00,23.1,22,878.7,7.4,0.0,0,27.8,66.6167
Kot Addu,2024-01-23 17:00:00,13.9,82,1001.1,4.7,0.0,0,30.4691,70.967
Mingora,2025-11-17 06:00:00,9.6,36,912.3,6.4,0.0,0,34.7717,72.36
Gilgit,2024-08-02 18:00:00,33.8,54,847.1,4.3,0.0,0,35.9208,74.3083
Tando Adam,2024-08-31 11:00:00,30.3,69,1003.3,15.1,0.0,3,25.7687,68.6617
Bagh,2025-04-01 20:00:00,-0.7,36,698.2,1.0,0.0,0,33.9861,73.9478
Dera Ismail Khan,2024-05-01 01:00:00,16.3,70,984.8,7.4,0.0,0,31.8327,70.9019
Tando Adam,2024-12-07 19:00:00,18.7,65,1009.4,6.9,0.0,0,25.7687,68.6617
Ormara,2024-02-27 18:00:00,23.2,55,1014.9,19.1,0.1,51,25.2088,64.6357
Dir,2025-08-14 19:00:00,21.3,98,859.2,2.7,1.4,61,35.2058,71.8767
Nowshera,2025-06-18 04:00:00,27.6,70,967.4,4.5,0.0,0,34.0159,72.0058
Quetta,2024-06-01 23:00:00,27.2,8,838.5,3.3,0.0,0,30.1798,66.975
Bhakkar,2025-12-30 18:00:00,13.4,68,992.7,7.5,0.0,0,31.6252,71.0657
Mandi Bahauddin,2024-09-07 03:00:00,23.3,95,979.8,17.6,1.2,55,32.5861,73.4917
Kasur,2025-07-05 08:00:00,30.4,79,974.9,7.4,0.0,3,31.115,74.4467
Pasni,2024-01-01 21:00:00,23.0,77,1016.7,14.6,0.0,0,25.2631,63.471
Nowshera,2024-09-18 12:00:00,31.5,45,975.0,2.4,0.0,0,34.0159,72.0058
Taxila,2025-02-18 13:00:00,22.5,15,954.3,13.5,0.0,3,33.7463,72.8397
Islamabad,2024-08-07 17:00:00,27.6,80,942.0,11.2,0.1,51,33.6844,73.0479
Khuzdar,2025-01-14 20:00:00,11.7,34,882.8,9.8,0.0,0,27.8,66.6167
Nankana Sahib,2025-12-01 03:00:00,8.6,77,991.2,0.7,0.0,1,31.45,73.7
Khushab,2024-03-10 14:00:00,26.8,18,991.7,8.9,0.0,3,32.2967,72.3525
Ormara,2024-10-13 04:00:00,25.0,97,1008.1,4.8,0.0,2,25.2088,64.6357
Pasni,2024-06-20 15:00:00,43.0,12,991.2,25.1,0.0,0,25.2631,63.471
Matiari,2025-07-29 16:00:00,37.3,42,989.4,29.7,0.0,3,25.597,68.4467
Larkana,2024-06-21 08:00:00,30.3,67,991.8,15.6,0.0,3,27.559,68.212
Mardan,2025-11-12 23:00:00,11.2,80,980.1,3.6,0.0,0,34.1989,72.0407
Hangu,2024-05-19 01:00:00,21.6,52,911.8,5.6,0.0,0,33.5311,71.0597
Bhimber,2024-04-26 11:00:00,30.2,36,969.9,12.5,0.0,3,32.9747,74.078
Muzaffarabad,2025-02-21 18:00:00,13.6,51,933.4,4.0,0.0,3,34.37,73.4711
Nawabshah,2024-10-03 20:00:00,33.6,53,997.9,22.2,0.0,0,26.2442,68.41
Chitral,2025-03-23 15:00:00,17.6,23,854.2,0.8,0.0,1,35.8518,71.7864
Haripur,2025-07-05 09:00:00,28.7,78,941.7,2.6,0.0,3,33.9942,72.934
Murree,2025-07-16 00:00:00,15.0,84,784.4,8.6,0.3,51,33.9073,73.3903
Gujrat,2025-11-19 11:00:00,20.9,52,990.2,2.3,0.0,0,32.5736,74.078
Sibi,2024-08-22 10:00:00,31.3,74,988.7,2.2,0.0,0,29.543,67.8773
Khuzdar,2025-09-28 18:00:00,30.4,19,880.0,21.2,0.0,0,27.8,66.6167
Hafizabad,2025-12-20 19:00:00,13.2,97,989.6,5.8,0.0,3,32.0709,73.688
Chitral,2024-01-14 16:00:00,14.3,19,851.7,7.5,0.0,1,35.8518,71.7864
Pakpattan,2025-03-06 09:00:00,17.5,46,993.8,4.6,0.0,0,30.341,73.3866
Dalbandin,2025-09-17 07:00:00,22.9,26,915.5,6.9,0.0,0,28.8885,64.4062
Dera Ghazi Khan,2024-05-03 16:00:00,35.0,21,988.9,5.4,0.0,3,30.0561,70.6348
Nowshera,2024-01-23 15:00:00,14.7,67,983.9,5.1,0.0,0,34.0159,72.0058
Kohat,2024-04-16 11:00:00,23.6,43,957.2,14.9,0.0,0,33.5869,71.4429
Khushab,2025-03-27 18:00:00,27.0,10,982.4,14.8,0.0,0,32.2967,72.3525
Sibi,2025-11-29 17:00:00,21.2,19,999.7,3.6,0.0,0,29.543,67.8773
Bhimber,2025-06-02 22:00:00,28.3,30,961.4,14.2,0.0,0,32.9747,74.078
Muzaffarabad,2025-04-22 19:00:00,22.6,40,930.5,1.3,0.0,0,34.37,73.4711
Gujranwala,2024-10-15 08:00:00,23.1,66,986.1,2.4,0.0,0,32.1877,74.1945
Gilgit,2025-06-17 06:00:00,19.8,69,854.2,1.9,0.0,2,35.9208,74.3083
Gupis,2024-09-12 08:00:00,4.4,68,636.6,1.9,0.0,0,36.1667,73.4333
Dalbandin,2025-12-15 00:00:00,17.5,57,921.0,19.8,0.0,1,28.8885,64.4062
Karak,2025-02-18 04:00:00,11.5,47,950.2,11.1,0.0,3,33.1167,71.0833
Wah Cantt,2024-03-16 19:00:00,16.1,62,962.1,7.9,0.0,0,33.77,72.75
Lahore,2024-06-09 19:00:00,35.2,18,975.4,11.9,0.0,0,31.5204,74.3587
Chiniot,2025-02-27 08:00:00,16.4,93,991.6,10.8,0.0,3,31.72,72.9789
Jacobabad,2025-09-16 11:00:00,34.3,58,996.6,8.1,0.0,0,28.2819,68.4388
Mianwali,2025-07-11 05:00:00,25.4,87,978.3,6.0,0.0,1,32.5839,71.537
Charsadda,2024-03-08 16:00:00,21.5,30,981.3,9.2,0.0,0,34.1482,71.7406
Nankana Sahib,2024-05-30 08:00:00,32.7,24,976.9,11.9,0.0,0,31.45,73.7
Quetta,2024-05-06 16:00:00,28.3,15,840.4,15.6,0.0,0,30.1798,66.975
Vehari,2024-10-14 16:00:00,34.2,27,993.1,7.6,0.0,0,30.0419,72.3528
Chaman,2024-10-29 21:00:00,17.9,27,869.4,7.3,0.0,0,30.9177,66.4597
Jacobabad,2025-06-30 01:00:00,33.2,59,986.5,15.3,0.0,0,28.2819,68.4388
Murree,2025-12-18 06:00:00,5.2,39,789.6,2.0,0.0,3,33.9073,73.3903
Muzaffargarh,2024-10-14 14:00:00,34.3,27,996.3,6.0,0.0,0,30.0703,71.1933
Tando Allahyar,2025-04-17 09:00:00,33.6,40,1001.4,18.6,0.0,0,25.4605,68.717
Jalalpur Jattan,2025-07-20 14:00:00,34.5,59,968.1,7.9,0.0,0,32.6419,74.205
Wah Cantt,2024-05-26 01:00:00,23.8,54,947.2,5.6,0.0,0,33.77,72.75
Gujrat,2025-02-01 06:00:00,11.9,91,983.1,17.6,0.1,51,32.5736,74.078
Mirpur Khas,2025-03-18 21:00:00,25.5,19,1008.9,6.8,0.0,0,25.5251,69.0159
Hafizabad,2025-05-17 02:00:00,26.8,45,975.3,8.8,0.0,0,32.0709,73.688
Larkana,2024-10-04 23:00:00,27.5,72,997.5,7.7,0.0,0,27.559,68.212
Nushki,2024-05-12 12:00:00,27.8,11,906.7,13.0,0.0,0,29.5522,66.0225
Muzaffargarh,2024-04-22 10:00:00,30.1,36,995.5,11.5,0.0,0,30.0703,71.1933
Vehari,2025-05-19 13:00:00,41.5,26,983.9,13.2,0.0,0,30.0419,72.3528
Khaplu,2025-11-12 05:00:00,-13.7,56,649.8,5.5,0.2,71,35.1333,76.3333
Bahawalpur,2024-10-19 10:00:00,33.2,37,998.6,0.2,0.0,0,29.3956,71.6836
Muzaffarabad,2024-10-01 23:00:00,23.3,58,926.6,5.9,0.0,0,34.37,73.4711
Lakki Marwat,2024-09-23 21:00:00,30.3,61,974.1,6.6,0.0,0,32.607,70.9114
Bannu,2025-08-19 07:00:00,24.8,91,963.2,5.2,1.4,61,32.9853,70.6042
Bhimber,2024-03-16 02:00:00,17.0,42,975.3,8.0,0.0,0,32.9747,74.078
Kandhkot,2024-12-21 00:00:00,10.0,72,1009.1,7.0,0.0,0,28.245,69.18
Attock,2025-01-03 16:00:00,16.5,58,975.2,3.6,0.0,0,33.766,72.3609
Bhakkar,2025-10-25 16:00:00,31.2,32,990.6,7.6,0.0,0,31.6252,71.0657
Quetta,2024-04-08 22:00:00,19.1,26,839.9,5.9,0.0,3,30.1798,66.975
Ormara,2025-05-09 07:00:00,27.3,78,1005.9,7.0,0.0,0,25.2088,64.6357
Muzaffarabad,2025-07-13 15:00:00,30.3,63,925.4,4.4,0.0,1,34.37,73.4711
Charsadda,2025-09-24 13:00:00,33.9,50,969.4,5.8,0.0,0,34.1482,71.7406
Bannu,2024-03-10 16:00:00,23.4,28,969.3,5.7,0.0,3,32.9853,70.6042
Quetta,2024-06-09 20:00:00,27.1,8,837.1,6.9,0.0,0,30.1798,66.975
Narowal,2024-11-28 19:00:00,17.4,72,988.6,0.9,0.0,2,32.1,74.8833
Nowshera,2024-11-25 14:00:00,21.5,41,982.6,1.5,0.0,0,34.0159,72.0058
Nowshera,2025-12-08 11:00:00,14.1,54,990.2,2.1,0.0,0,34.0159,72.0058
Dadu,2025-11-18 18:00:00,22.7,43,1010.1,2.3,0.0,0,26.7319,67.775
Nowshera,2025-05-19 08:00:00,28.9,46,972.1,0.2,0.0,0,34.0159,72.0058
Turbat,2025-08-30 22:00:00,30.4,66,989.3,9.9,0.0,2,26.0023,63.0485
Khanewal,2024-08-29 15:00:00,31.5,70,984.0,8.4,0.0,1,30.3017,71.9321
Dadu,2025-12-04 11:00:00,19.3,44,1017.2,1.9,0.0,0,26.7319,67.775
Matiari,2025-05-23 18:00:00,41.1,20,990.6,22.2,0.0,0,25.597,68.4467
Abbottabad,2024-12-05 00:00:00,11.4,29,878.6,1.0,0.0,0,34.1688,73.2215
Nushki,2024-04-02 00:00:00,22.1,9,902.4,4.3,0.0,0,29.5522,66.0225
Umerkot,2025-05-24 18:00:00,43.9,10,991.9,14.6,0.0,0,25.3614,69.7361
Kandhkot,2024-02-21 12:00:00,24.0,27,1004.3,2.3,0.0,0,28.245,69.18
Muzaffargarh,2024-09-20 08:00:00,29.3,72,991.8,4.4,0.0,0,30.0703,71.1933
Islamabad,2025-02-09 08:00:00,12.7,29,954.3,3.1,0.0,0,33.6844,73.0479
Badin,2025-09-14 16:00:00,32.0,60,1003.4,14.8,0.0,0,24.655,68.838
Jacobabad,2024-10-02 22:00:00,32.8,39,997.4,15.0,0.0,0,28.2819,68.4388
Mingora,2025-02-01 12:00:00,15.7,25,911.1,6.7,0.0,0,34.7717,72.36
Larkana,2025-03-13 23:00:00,24.4,34,1000.6,10.5,0.0,1,27.559,68.212
Jacobabad,2025-12-27 01:00:00,12.4,78,1009.4,5.6,0.0,0,28.2819,68.4388
Mandi Bahauddin,2025-06-19 23:00:00,33.8,51,970.3,12.0,0.0,0,32.5861,73.4917
Sargodha,2025-02-16 08:00:00,14.4,69,990.1,8.3,0.0,3,32.0836,72.6711
Quetta,2025-03-19 16:00:00,19.3,15,839.4,10.6,0.0,3,30.1798,66.975
Sargodha,2024-02-19 22:00:00,12.5,88,985.6,6.5,0.0,1,32.0836,72.6711
Jalalpur Jattan,2024-11-16 03:00:00,15.0,96,983.7,4.4,0.0,0,32.6419,74.205
Taxila,2025-01-22 20:00:00,10.3,67,950.8,7.6,0.0,3,33.7463,72.8397
Kohat,2025-03-30 05:00:00,13.4,31,950.3,2.0,0.0,0,33.5869,71.4429
Murree,2025-04-01 12:00:00,18.1,15,793.1,4.6,0.0,1,33.9073,73.3903
Rawalpindi,2024-12-17 13:00:00,18.0,32,958.2,3.2,0.0,0,33.5651,73.0169
Badin,2025-06-27 12:00:00,32.1,70,995.9,16.9,0.1,51,24.655,68.838
Gwadar,2024-01-28 22:00:00,24.2,75,1015.7,19.1,0.0,3,25.1264,62.3225
Kohat,2025-05-06 21:00:00,26.7,44,947.7,1.4,0.0,0,33.5869,71.4429
Kasur,2024-01-25 10:00:00,7.7,98,998.2,3.5,0.0,3,31.115,74.4467
Shikarpur,2024-12-18 03:00:00,10.8,70,1009.2,6.9,0.0,0,27.9556,68.6382
Matiari,2025-10-11 08:00:00,26.8,50,1008.9,7.3,0.0,0,25.597,68.4467
Kot Addu,2024-10-11 08:00:00,24.6,75,995.5,7.6,0.0,0,30.4691,70.967
Loralai,2025-04-20 04:00:00,15.3,16,851.6,25.4,0.0,0,30.3705,68.5979
Narowal,2024-08-24 03:00:00,24.2,89,978.3,8.7,0.0,2,32.1,74.8833
Swabi,2024-01-16 17:00:00,13.7,64,973.2,1.5,0.0,0,34.1202,72.4698
Charsadda,2024-12-23 10:00:00,10.5,59,983.3,2.5,0.0,1,34.1482,71.7406
Mirpur Khas,2024-04-01 10:00:00,31.3,25,1009.9,5.7,0.0,3,25.5251,69.0159
Shakargarh,2024-08-14 10:00:00,30.7,75,975.8,4.6,0.1,51,32.2646,75.1608
Dera Ismail Khan,2024-11-07 02:00:00,20.5,87,991.8,7.5,0.0,0,31.8327,70.9019
Kalat,2025-01-19 00:00:00,5.7,56,798.0,21.4,0.0,2,29.0266,66.5936
Gwadar,2024-10-06 19:00:00,28.5,82,1008.2,20.6,0.0,0,25.1264,62.3225
Vehari,2024-01-16 19:00:00,9.2,88,997.1,7.7,0.0,3,30.0419,72.3528
Muzaffarabad,2025-12-10 12:00:00,22.6,21,935.4,3.2,0.0,0,34.37,73.4711
Mansehra,2025-08-06 05:00:00,19.5,98,890.8,3.7,0.3,51,34.33,73.2
Kandhkot,2025-04-08 02:00:00,26.4,42,997.4,5.0,0.0,0,28.245,69.18
Rawalpindi,2025-08-20 13:00:00,31.7,58,947.5,2.7,0.0,0,33.5651,73.0169
Mardan,2025-09-14 18:00:00,32.0,70,967.9,8.9,0.0,0,34.1989,72.0407
Rawalpindi,2024-02-02 06:00:00,6.0,62,961.9,2.4,0.0,0,33.5651,73.0169
Jacobabad,2024-09-03 08:00:00,30.0,75,997.9,2.5,0.0,0,28.2819,68.4388
Chaman,2025-02-23 09:00:00,14.6,59,869.2,13.2,0.0,0,30.9177,66.4597
Jacobabad,2024-09-26 19:00:00,34.7,49,992.7,7.0,0.0,0,28.2819,68.4388
